# Title: CAIDA-AS 
# Directed graph: as-caida20071105.txt
# The CAIDA AS Relationships Dataset, from 11 05 2007
# Relationships:	-1 (<FromNodeId> is a customer of <ToNodeId>)
# 			1 (<FromNodeId> is a provider of <ToNodeId>)
# 			0 (<FromNodeId> and <ToNodeId> are peers)
# 			2 (<FromNodeId> and <ToNodeId> are siblings (the same organization).)
# Nodes:26475	Edges: 106762
# FromNodeId        ToNodeId	Relationship
42181	8486  
24620	5518  
24620	5538  
4768	24398  
4768	4771  
4768	7714  
4768	24192  
4768	38624  
4768	24548  
4768	23934  
4768	37999  
4768	18352  
4768	9901  
4768	9431  
4768	681  
4768	23655  
4768	23916  
4768	18119  
4768	24006  
4768	23869  
4768	23883  
4768	24005  
4768	23737  
4768	17649  
4768	9788  
4768	38140  
4768	18021  
33769	3741  
19290	701  
19290	4323  
16223	13249  
16223	34399  
16223	43206  
33597	29748  
33597	6939  
33597	27524  
33597	4436  
33597	3549  
33597	4323  
33597	13532  
33597	35935  
33597	174  
33597	13768  
35292	25504  
35292	41078  
35292	33984  
35292	31530  
16359	3356  
4549	6395  
4549	7132  
20187	1239  
20187	6203  
20187	4323  
17575	18302  
21062	6697  
14174	1239  
41358	20804  
41358	8246  
7256	701  
7256	174  
7256	3549  
34786	12883  
12396	12389  
12396	20485  
31072	15785  
31072	8856  
12376	9051  
9829	9796  
9829	1239  
9829	18101  
9829	9498  
9829	5400  
9829	38204  
9829	17747  
9829	23752  
9829	3356  
9829	7018  
9829	6453  
9829	4755  
9829	38185  
9829	17660  
15221	7911  
33523	21976  
19087	209  
19087	3549  
33405	4323  
23553	4766  
3259	15557  
3259	3215  
3573	6140  
3573	7303  
3573	702  
3573	4766  
3573	5400  
3573	701  
3573	8928  
3573	7018  
3573	2819  
3573	7474  
3573	14551  
3573	1273  
3573	18881  
3573	9299  
3573	4637  
3573	2914  
3573	3320  
3573	2686  
39778	8473  
39673	29568  
18126	2497  
18126	2516  
18126	2519  
34528	6703  
20523	5400  
20523	42205  
6899	1273  
6899	3356  
28525	8151  
6263	25866  
6263	57  
6263	19530	2
23864	23855  
37931	7474  
26115	22773  
32713	7018  
22192	12178  
22192	11834  
22192	3356  
22192	19094  
34706	6461  
34706	174  
34706	3356  
13362	26914  
13362	14743  
33795	20629  
36290	17149  
19724	701  
19724	7018  
34638	3257  
34638	24611  
36219	5056  
36219	7018  
15838	4589  
15838	12312  
35271	21453  
35271	20485  
35748	3261  
1113	1853  
15399	33074  
15399	25228  
15399	9207  
15399	16422  
26301	4323  
42186	8400  
33760	6395  
33760	7018  
30872	2856  
30872	9105  
13502	7018  
36807	7829  
3996	6912  
35796	8771  
20266	4230  
31740	5568  
18041	9831  
42643	12741  
42643	8246  
13473	8061  
13473	3561  
25118	28761  
25118	6789  
13121	31077  
13121	42512  
13121	41838  
13121	34608  
13121	39693  
40206	376  
8465	6802  
8465	16154  
38002	4750  
38002	7470  
20109	6395  
33474	701  
33474	7271  
32803	12181  
32803	7018  
6248	1239  
6248	4323  
14922	3356  
13151	21219  
30023	36215  
30023	6181  
30023	26791  
30023	14541  
30023	30246	2
30023	6977  
30023	36590  
30023	3356  
30023	15352  
30023	36050  
20499	15756  
39104	6461  
39104	174  
19642	701  
19642	3549  
24767	12389  
24767	20632  
25076	8866  
25076	42459  
18736	701  
18736	14744  
18736	10912  
5859	27064  
11457	6461  
11457	12049  
11457	32152  
11457	11915  
11457	2914  
11457	4977  
11457	10930  
11457	174  
11457	11918  
11457	21865  
11457	40230  
11457	11012  
11457	23400  
24151	8674  
24151	4847  
24151	7497  
24151	4134  
24151	23596  
25700	11404  
25700	23260  
25700	32375  
25700	13686  
25700	174  
25700	22822  
25700	19029  
25700	23033  
25700	6539  
25700	33569  
25700	10614  
25700	17346  
25700	11234  
25700	3549  
25700	27323  
25700	3356  
21777	174  
21777	12006  
22866	7132  
39671	6746  
19020	701  
19020	7018  
11830	701  
11830	1239  
11830	3561  
2828	32581  
2828	13960  
2828	11506  
2828	10355  
2828	25741  
2828	30671  
2828	14835  
2828	26839  
2828	25767  
2828	2516  
2828	8015  
2828	30266  
2828	20200  
2828	11319  
2828	12165  
2828	27480  
2828	19092  
2828	36429  
2828	11638  
2828	30202  
2828	33377  
2828	16810  
2828	23542  
2828	7263  
2828	23539  
2828	19682  
2828	17289  
2828	15114  
2828	23417  
2828	26137  
2828	14048  
2828	32220  
2828	13520  
2828	13894  
2828	36406  
2828	26088  
2828	33505  
2828	26831  
2828	6137  
2828	36160  
2828	29766  
2828	33421  
2828	21718  
2828	18778  
2828	7968  
2828	36113  
2828	26306  
2828	29699  
2828	4319  
2828	26645  
2828	40086  
2828	10789  
2828	30501  
2828	33755  
2828	16586  
2828	20075  
2828	11798  
2828	19202  
2828	33216  
2828	19011  
2828	21935  
2828	15189  
2828	22020  
2828	7350  
2828	25655  
2828	14062  
2828	22771  
2828	11763  
2828	14870  
2828	21870  
2828	11505  
2828	14825  
2828	32888  
2828	18525  
2828	3303  
2828	30072  
2828	13369  
2828	11915  
2828	4323  
2828	4637  
2828	12028  
2828	11052  
2828	35905  
2828	11555  
2828	16492  
2828	11984  
2828	11923  
2828	8220  
2828	4378  
2828	27471  
2828	32311  
2828	25719  
2828	26324  
2828	22650  
2828	22197  
2828	33385  
2828	19651  
2828	36368  
2828	11831  
2828	26925  
2828	6315  
2828	18468  
2828	36466  
2828	32385  
2828	17166  
2828	17403  
2828	5511  
2828	23379  
2828	21623  
2828	33512  
2828	7424  
2828	29989  
2828	30137  
2828	22591  
2828	27364  
2828	32309  
2828	26955  
2828	22467  
2828	7397  
2828	14636  
2828	40510  
2828	32019  
2828	18965  
2828	36615  
2828	32477  
2828	33355  
2828	17119  
2828	40493  
2828	10991  
2828	18996  
2828	30718  
2828	30615  
2828	14233  
2828	17359  
2828	21719  
2828	16550  
2828	23166  
2828	36672  
2828	13734  
2828	5767  
2828	8153  
2828	11374  
2828	12126  
2828	3257  
2828	19986  
2828	6316  
2828	30279  
2828	7734  
2828	26552  
2828	26495  
2828	17018  
2828	1239  
2828	21905  
2828	29748  
2828	11587  
2828	13790  
2828	6372  
2828	32796  
2828	15077  
2828	14298  
2828	32342  
2828	32133  
2828	14288  
2828	26795  
2828	16481  
2828	19743  
2828	30172  
2828	33147  
2828	36027  
2828	7132  
2828	26997  
2828	29761  
2828	16945  
2828	23248  
2828	3356  
2828	21580  
2828	30384  
2828	16936  
2828	19974  
2828	6220  
2828	27277  
2828	36204  
2828	23461  
2828	23277  
2828	31789  
2828	27596  
2828	30398  
2828	20138  
2828	22592  
2828	10970  
2828	36688  
2828	25694  
2828	6419  
2828	20070  
2828	39995  
2828	10316  
2828	3845  
2828	35972  
2828	14248  
2828	40394  
2828	30340  
2828	15317  
2828	19049  
2828	6245  
2828	8342  
2828	15177  
2828	16869  
2828	4166  
2828	15224  
2828	26918  
2828	19340  
2828	32507  
2828	36254  
2828	21526  
2828	26092  
2828	35947  
2828	19355  
2828	32779  
2828	26892  
2828	13409  
2828	23278  
2828	36282  
2828	40213  
2828	23138  
2828	6519  
2828	6078  
2828	2707  
2828	22298  
2828	36175  
2828	30058  
2828	31917  
2828	22987  
2828	32752  
2828	33284  
2828	23103  
2828	23234  
2828	11770  
2828	14320  
2828	12048  
2828	11456  
2828	21766  
2828	27847  
2828	5413  
2828	293  
2828	1299  
2828	19535  
2828	12112  
2828	11913  
2828	15137  
2828	30659  
2828	7018  
2828	40514  
2828	11739  
2828	14887  
2828	36461  
2828	30627  
2828	22433  
2828	14024  
2828	25615  
2828	16908  
2828	6320  
2828	10738  
2828	2044  
2828	23459  
2828	12246  
2828	5063  
2828	40279  
2828	20400  
2828	27408  
2828	19796  
2828	11704  
2828	42543  
2828	30146  
2828	36208  
2828	35968  
2828	21922  
2828	11272  
2828	36728  
2828	12115  
2828	40339  
2828	3820  
2828	27524  
2828	26277  
2828	30271  
2828	26238  
2828	26165  
2828	20190  
2828	40167  
2828	33678  
2828	32778  
2828	14839  
2828	4307  
2828	20249  
2828	27399  
2828	36425  
2828	11758  
2828	4134  
2828	11855  
2828	26018  
2828	40222  
2828	40492  
2828	14245  
2828	27559  
2828	23111  
2828	33268  
2828	13703  
2828	13391  
2828	26433  
2828	29776  
2828	10435  
2828	21714  
2828	13465  
2828	4965  
2828	36841  
2828	22007  
2828	25742  
2828	36593  
2828	21840  
2828	3491  
2828	36795  
2828	11010  
2828	35902  
2828	27305  
2828	7014	2
2828	23404  
2828	23387  
2828	41257  
2828	8966  
2828	23354  
2828	20199  
2828	13677  
2828	32909  
2828	36400  
2828	5650  
2828	7926  
2828	33390  
2828	27344  
2828	32330  
2828	11626  
2828	26387  
2828	21721  
2828	35951  
2828	33522  
2828	29991  
2828	20203  
2828	19085  
2828	33197  
2828	26709  
2828	19091  
2828	32482  
2828	32974  
2828	26663  
2828	14895  
2828	25967  
2828	10473  
2828	5725  
2828	11874  
2828	31814  
2828	33267  
2828	701  
2828	40232  
2828	15219  
2828	174  
2828	17139  
2828	14408  
2828	19545  
2828	13390  
2828	11177  
2828	2534  
2828	26582  
2828	22911  
2828	25625  
2828	23492  
2828	28959  
2828	18643  
2828	11347  
2828	26376  
2828	14994  
2828	27291  
2828	14494  
2828	14446  
2828	33273  
2828	10667  
2828	14044  
2828	19690  
2828	14768  
2828	18742  
2828	11357  
2828	10598  
2828	16466  
2828	15268  
2828	13693  
2828	30182  
2828	32159  
2828	11978  
2828	21684  
2828	22654  
2828	14721  
2828	26004  
2828	10732  
2828	29854  
2828	36595  
2828	35889  
2828	32846  
2828	32091  
2828	22397  
2828	8075  
2828	2768  
2828	33002  
2828	2914  
2828	11132  
2828	7244  
2828	4725  
2828	31839  
2828	11093  
2828	29933  
2828	14359  
2828	4471  
2828	36350  
2828	26914  
2828	6621  
2828	2152  
2828	25813  
2828	35841  
2828	11791  
2828	29704  
2828	12222  
2828	22154  
2828	17248  
2828	6453  
2828	27495  
2828	27498  
2828	31887  
2828	8077  
2828	33320  
2828	20286  
2828	32883  
2828	18462  
2828	36583  
2828	32180  
2828	19864  
2828	27467  
2828	36592  
2828	26769  
2828	32550  
2828	13446  
2828	32018  
2828	32260  
2828	32531  
2828	7055  
2828	6461  
2828	11258  
2828	30195  
2828	17040  
2828	2119  
2828	25609  
2828	40500  
2828	25638  
2828	27431  
2828	19893  
2828	13951  
2828	31744  
2828	33058  
2828	36019  
2828	14045  
2828	19995  
2828	31862  
2828	13543  
2828	3561  
2828	6128  
2828	33434  
2828	1668  
2828	32957  
2828	1348  
2828	32456  
2828	25714  
2828	10242  
2828	5064  
2828	577  
2828	17170  
2828	16493  
2828	36061  
2828	209  
2828	26840  
2828	21847  
2828	852  
2828	22139  
2828	33598  
2828	12284  
2828	30164  
2828	14023  
2828	27237  
2828	40230  
2828	13374  
2828	25683  
2828	22199  
2828	2497  
2828	23125  
2828	10497  
2828	10487  
2828	11011  
2828	3557  
2828	19364  
2828	29754  
2828	12274  
2828	32119  
2828	6954  
2828	1290  
2828	15234  
2828	7024  
2828	23292  
2828	30345  
2828	16867  
2828	32932  
2828	20017  
2828	32775  
2828	26226  
2828	12008  
2828	17061  
2828	32777  
2828	18566  
2828	11663  
2828	27178  
2828	23394  
2828	36498  
2828	13614  
2828	26365  
2828	19880  
2828	22027  
2828	15055  
2828	11795  
2828	31902  
2828	22934  
2828	13349  
2828	23043  
2828	23017  
2828	6830  
2828	26467  
2828	14278  
2828	29901  
2828	13896  
2828	36661  
2828	17006  
2828	22900  
2828	21709  
2828	22402  
2828	21568  
2828	12227  
2828	11164  
2828	18476  
2828	14147  
2828	19648  
2828	1226  
2828	26749  
2828	18927  
2828	40025  
2828	36601  
2828	18813  
2828	26646  
2828	32673  
2828	21553  
2828	3549  
2828	22454  
2828	22829  
41705	1299  
41705	174  
19773	11853  
19773	19024  
24939	9066  
35262	6461  
35262	3356  
28964	8400  
22753	703  
22753	3549  
22753	81  
22753	702  
22753	209  
22753	701  
22753	8220  
22753	7018  
20104	36286  
38455	9837  
38455	10223  
16906	3356  
4753	3786  
1206	5050	2
38431	4766  
38431	3786  
11432	26622  
11432	17379  
11432	18747  
11432	16735  
30385	1239  
19080	1239  
19080	3549  
12589	12301  
12589	3340  
33581	209  
26812	2914  
26823	21531  
4823	7470  
1222	12270  
24524	24203  
24524	4795  
24524	13589  
39598	31500  
39598	3277  
21762	701  
11954	701  
11954	209  
11954	1239  
13336	22773  
13336	7132  
9854	9768  
9854	9318  
41050	34518  
41050	24846  
24378	4618  
24378	7693  
39978	6517  
39978	7018  
12936	9145  
43686	24829  
16759	12179  
16759	7018  
3308	1299  
3308	31130  
3308	25384  
3308	29365  
3308	34482  
3308	43806  
3308	43220  
3308	9120  
3308	43027  
3308	28765  
3308	33796  
3308	43869  
3308	34506  
3308	29266  
20793	6854  
12573	6461  
41603	8437  
13968	10912  
13968	14743  
31934	36030  
9093	1267  
9093	12797  
39616	28716  
39616	5602  
39616	6730  
41302	12389  
41302	35397  
28999	15589  
28999	12797  
1451	27064  
39089	2856  
39089	5089  
26334	1239  
26334	6395  
23427	701  
9839	6395  
9839	17893  
9839	3356  
24652	2914  
24652	702  
24652	9116  
24652	21371  
42618	15471  
42121	15835  
42121	3058  
11935	2914  
11935	22822  
22504	7018  
10067	9318  
10067	3786  
17362	209  
17362	6517  
34179	3216  
21018	12491  
34500	21414  
29452	8426  
29452	3356  
21713	2711  
21713	19158  
3152	293  
43568	31283  
43568	1299  
3366	6596  
33646	6181  
33646	4323  
15359	19262  
26655	7018  
13251	8928  
39326	42831  
39326	6908  
39326	29676  
39326	41051  
39326	41141  
39326	9212  
39326	35485  
39326	8468  
39326	41888  
39326	25462  
39326	3213  
39326	3257  
39326	19151  
39326	39520  
39326	2914  
39326	43099  
39326	34159  
39326	39537  
39326	33847  
39326	41683  
39326	40980  
39326	41659  
43429	20870  
1726	2200  
39276	6746  
39276	8708  
14789	7385  
10695	17623  
10695	701  
10695	32851	2
10695	7018  
10695	4134  
10695	7132  
16408	567	2
13989	209  
13989	3356  
25389	28910  
23832	17534  
9328	9837  
9328	24438  
9328	38206  
9328	38012  
9328	7474  
9328	24339  
32437	11845  
40170	10912  
40170	3561  
12533	8928  
12533	12874  
16065	16150  
16065	31283  
16065	39783  
16065	3549  
28605	4230  
28605	8167  
41055	34060  
41055	15471  
16135	34984  
16135	9121  
5430	1299  
5430	12899  
5430	12299  
5430	25295  
5430	6724  
5430	6695  
5430	5400  
5430	8001  
5430	3303  
5430	6539  
5430	20775  
5430	2497  
5430	20783  
5430	3257  
5430	13237  
5430	19151  
5430	2516  
5430	3549  
5430	42281  
5430	13132  
5430	42135  
5430	34646  
5430	5413  
5430	39129  
5430	3356  
5430	6453  
20875	5391  
22068	26954  
22068	19108  
23646	17536  
23646	10026  
31318	20876  
41711	21142  
6384	11354  
6384	13378  
6384	30525  
6384	33733  
6384	2923  
6384	6389  
6384	36048  
6384	13550  
6384	2003  
17755	701  
17755	703  
17755	1221  
17755	7474  
33985	8447  
33985	8562  
33571	4323  
34568	25074  
34568	43911  
33203	4977  
33203	22442  
33203	11025  
32682	701  
32682	19962  
29511	15703  
31489	12369  
31489	16007  
38503	4761  
27841	27820  
27841	19169  
27841	27750  
37993	9942  
5786	11992  
5786	20080  
24060	4750  
24060	9931  
14833	26769  
14833	3549  
14833	1668  
14833	22822  
14833	25973  
14833	3356  
14833	23352  
14833	6453  
14695	209  
14695	11168  
32586	7018  
41408	6830  
41408	6730  
12319	12338  
12319	3352  
25580	21414  
25580	25462  
25580	28809  
38032	24018  
38032	3491  
38032	18293  
42595	2119  
34295	29667  
34295	34224  
34295	39220  
13237	34655  
13237	13064  
13237	559  
13237	8483  
13237	30128  
13237	8434  
13237	8912  
13237	35548  
13237	13184  
13237	2818  
13237	4589  
13237	29208  
13237	12731  
13237	41625  
13237	8365  
13237	43155  
13237	27524  
13237	2516  
13237	12586  
13237	28963  
13237	15444  
13237	8657  
13237	1785  
13237	28876  
13237	9132  
13237	1836  
13237	1257  
13237	6871  
13237	8514  
13237	12322  
13237	12989  
13237	12605  
13237	21099  
13237	4788  
13237	8386  
13237	21195  
13237	8608  
13237	8546  
13237	8972  
13237	3741  
13237	15743  
13237	9119  
13237	33926  
13237	5557  
13237	21073  
13237	43254  
13237	8569  
13237	20639  
13237	8473  
13237	20640  
13237	8426  
13237	20495  
13237	42699  
13237	8223  
13237	10310  
13237	12401  
13237	4513  
13237	36623  
13237	31103  
13237	15535  
13237	20646  
13237	15600  
13237	33970  
13237	8196  
13237	12577  
13237	12676  
13237	2819  
13237	7795  
13237	41095  
13237	3491  
13237	24905  
13237	41893  
13237	12859  
13237	4436  
13237	26943  
13237	39373  
13237	6735  
13237	16195  
13237	5631  
13237	16205  
13237	9211  
13237	21461  
13237	12964  
13237	12581  
13237	8447  
13237	15790  
13237	6327  
13237	8966  
13237	15388  
13237	4766  
13237	13645  
13237	8289  
13237	20507  
13237	12552  
13237	21413  
13237	5605  
13237	5089  
13237	553  
13237	12331  
13237	20775  
13237	20704  
13237	8422  
13237	25575  
13237	6730  
13237	8481  
13237	4355  
13237	9063  
13237	9191  
13237	16559  
13237	5650  
13237	8222  
13237	24978  
13237	25596  
13237	12759  
13237	33419  
13237	8741  
13237	3292  
13237	15557  
13237	20920  
13237	21360  
13237	8735  
13237	6785  
13237	680  
13237	8359  
13237	20953  
13237	35364  
13237	8121  
13237	12897  
13237	21234  
13237	25462  
13237	3303  
13237	12664  
13237	33891  
13237	3246  
13237	15772  
13237	12670  
13237	12374  
13237	40064  
13237	4474  
13237	786  
13237	5610  
13237	5462  
13237	4323  
13237	30094  
13237	30901  
13237	9009  
13237	9143  
13237	13289  
13237	24933  
13237	1653  
13237	20747  
13237	14891  
13237	21207  
13237	15434  
13237	6881  
13237	12611  
13237	8708  
13237	8767  
13237	19318  
13237	21202  
13237	16277  
13237	35830  
13237	25263  
13237	5588  
13237	8928  
13237	8304  
13237	29686  
13237	174  
13237	8468  
13237	13030  
13237	8220  
13237	8001  
13237	31521  
13237	24963  
13237	8881  
13237	8677  
13237	5579  
13237	20940  
13237	33843  
13237	6772  
13237	3248  
13237	20676  
13237	5503  
13237	8975  
13237	29100  
13237	16265  
13237	4181  
13237	6908  
13237	35028  
13237	43150  
13237	16150  
13237	8391  
13237	29562  
13237	12886  
13237	16097  
13237	23148  
13237	8553  
13237	12429  
13237	3212  
13237	8879  
13237	21476  
13237	286  
13237	42821  
13237	41886  
13237	20677  
13237	12306  
13237	8245  
13237	25192  
13237	5539  
13237	12971  
13237	25478  
13237	28717  
13237	12654  
13237	5385  
13237	34011  
13237	34305  
13237	9505  
13237	20647  
13237	13101  
13237	42  
13237	25424  
13237	13285  
13237	25560  
13237	7784  
13237	29073  
13237	13246  
13237	5430  
13237	8075  
13237	12466  
13237	2110  
13237	8339  
13237	5427  
13237	15703  
13237	9066  
13237	21494  
13237	8925  
13237	8560  
13237	1103  
13237	2914  
13237	2852  
13237	39928  
13237	8683  
13237	2856  
13237	20751  
13237	30962  
13237	39944  
13237	25232  
13237	14361  
13237	15685  
13237	6079  
13237	15169  
13237	8387  
13237	64614  
13237	3257  
13237	13127  
13237	13646  
13237	24875  
13237	29404  
13237	8784  
13237	25358  
13237	20627  
13237	35244  
13237	42311  
13237	12830  
13237	35320  
13237	6067  
13237	8445  
13237	12793  
13237	6805  
13237	29748  
13237	9080  
13237	6939  
13237	15412  
13237	34895  
13237	15623  
13237	2611  
13237	1140  
13237	7575  
13237	6661  
13237	25310  
13237	15426  
13237	24640  
13237	40999  
13237	12634  
13237	31246  
13237	20485  
13237	7132  
13237	9031  
13237	31216  
13237	23393  
13237	8442  
13237	29518  
13237	8992  
13237	5587  
13237	3209  
13237	8469  
13237	6461  
13237	9182  
13237	8859  
13237	2119  
13237	12558  
13237	5403  
13237	28788  
13237	5466  
13237	34419  
13237	6779  
13237	29141  
13237	13049  
13237	33808  
13237	9189  
13237	12713  
13237	8559  
13237	3249  
13237	43566  
13237	12513  
13237	15598  
13237	29791  
13237	34788  
13237	6432  
13237	8833  
13237	21478  
13237	36628  
13237	8068  
13237	13768  
13237	5390  
13237	29415  
13237	2857  
13237	12394  
13237	28908  
13237	41514  
13237	25182  
13237	21221  
13237	8804  
13237	12480  
13237	12379  
13237	12579  
13237	6128  
13237	702  
13237	10282  
13237	8195  
13237	39651  
13237	35366  
13237	3333  
13237	20718  
13237	20562  
13237	30081  
13237	23504  
13237	12843  
13237	21409  
13237	6539  
13237	12871  
13237	35318  
13237	12665  
13237	8342  
13237	5568  
13237	9167  
13237	9193  
13237	15517  
13237	20886  
13237	12414  
13237	28755  
13237	2603  
13237	31197  
13237	20847  
13237	5388  
13237	13045  
13237	24971  
13237	15290  
13237	2686  
13237	15436  
13237	25973  
13237	39023  
13237	34088  
13237	25074  
13237	41961  
13237	13213  
13237	15580  
13237	2116  
13237	8737  
13237	25325  
13237	8527  
13237	22822  
13237	1901  
13237	13265  
13237	19029  
13237	16086  
13237	21385  
13237	1200  
13237	8582  
13237	2497  
13237	20773  
13237	24961  
13237	6900  
13237	1784  
13237	28748  
13237	42000  
13237	4565  
13237	12693  
13237	2529  
13237	16298  
13237	25415  
13237	8820  
13237	1290  
13237	21232  
13237	20679  
13237	21502  
13237	9145  
13237	12008  
13237	6677  
13237	25152  
13237	24730  
13237	25512  
13237	39867  
13237	8190  
13237	23352  
13237	34906  
13237	9148  
13237	16095  
13237	6656  
13237	12350  
13237	15726  
13237	29695  
13237	15403  
13237	19151  
13237	13132  
13237	5413  
13237	8271  
13237	293  
13237	8586  
13237	24167  
13237	9150  
13237	1299  
13237	25295  
13237	6830  
13237	43282  
13237	15879  
13237	13301  
13237	41045  
13237	29416  
13237	12308  
13237	16276  
13237	25394  
13237	15435  
13237	23342  
13237	20766  
13237	1835  
13237	24940  
13237	16245  
13237	12348  
13237	12337  
13237	33873  
13237	41690  
13237	13193  
13237	3320  
13237	12496  
13237	13037  
13237	30781  
13237	6774  
13237	15498  
13237	21430  
13237	42651  
13237	6667  
13237	7091  
13237	8674  
13237	21499  
13237	12932  
13237	6320  
13237	9318  
13237	8341  
13237	9044  
13237	1853  
13237	43536  
13237	6724  
13237	34156  
13237	8591  
13237	12422  
13237	64658  
13237	7228  
13237	8823  
13237	11867  
13237	2861  
13237	8897  
13237	15670  
13237	43353  
13237	41913  
13237	24953  
13237	12902  
13237	39478  
13237	15372  
13237	33885  
13237	31530  
13237	3549  
13237	5410  
13237	20481  
13237	20504  
13237	20723  
13237	3265  
12898	702  
12898	20646  
35553	9116  
17554	24334  
17554	4635  
17554	4058  
17554	17630  
17554	10026  
17554	3491  
17554	15412  
14221	101  
24666	702  
24666	5583  
28572	15180  
36584	7057  
12278	11426  
12278	7891  
21826	5511  
21826	3549  
27498	2828  
27498	26168  
27498	174  
27498	1784  
27498	6079  
27498	27382  
27498	32623  
27498	16993  
11568	803  
30572	1239  
30572	7018  
41373	2856  
9080	8928  
9080	6881  
9080	15614  
9080	35214  
9080	15685  
9080	13237  
23673	7552  
23673	22351  
2611	35733  
2611	8674  
2611	42744  
2611	20965  
2611	15383  
2611	21239  
2611	16150  
2611	31511  
2611	8001  
2611	25462  
2611	286  
2611	1273  
2611	3257  
2611	13237  
2611	5511  
2611	25344  
2611	5413  
2611	16326  
32252	3356  
32252	19262  
34215	6461  
34215	24730  
34215	25462  
34215	6939  
6887	5427  
21796	209  
21796	6395  
20904	3292  
30952	35119  
30952	6850  
40528	26711  
40528	6939  
40528	3549  
9358	17951  
9358	17511  
15115	1239  
15115	10912  
43646	31216  
30590	10910  
32414	19262  
34427	4589  
20960	8924  
20960	1299  
20960	41297  
20960	34864  
20960	39175  
20960	29314  
20960	15967  
20960	43565  
20960	39834  
20960	41006  
20960	39547  
20960	3320  
20960	38944  
20960	15878  
20960	33869  
20960	42717  
20960	41641  
20960	8819  
20960	34360  
20960	41256  
20960	31304  
20960	35063  
20960	39403  
20960	42483  
20960	39171  
20960	35534  
20960	42923  
20960	43420  
20960	41952  
20960	43939  
20960	42644  
20960	39349  
20960	31118  
20960	3356  
20960	41079  
36264	4307  
36264	7018  
26649	6395  
33322	5693  
33322	12181  
26424	14818  
33588	22248  
33588	19092  
33588	14977  
33588	1239  
33588	22142  
33588	27506  
33588	2902  
33588	6128  
33588	701  
33588	209  
33588	40380  
33588	23510  
33588	7018  
32992	12182  
32992	14743  
23769	1221  
23769	7474  
24018	4635  
24018	9607  
24018	10230  
24018	18293  
24018	10157  
24018	2516  
24018	15412  
24018	4657  
24018	23926  
24018	38033  
24018	6453  
24018	38032  
30195	2828  
30195	174  
13128	8881  
37967	4808  
37967	4847  
42910	9121  
26063	2914  
18802	6198  
18802	701  
18802	7018  
23399	701  
32112	14989  
25167	2861  
25167	1273  
31841	10796  
9321	4766  
9321	9270  
9321	3786  
9321	18302  
1482	27064  
20344	6364  
20344	4323  
18113	9911  
18113	703  
33210	3356  
30778	13293  
30778	8308  
24011	174  
24011	10026  
24011	2706  
24011	14717  
42551	8400  
22431	4230  
22431	10429  
34254	8323  
34254	8246  
3783	17054  
18253	4788  
18253	9930  
25160	20825  
38085	7474  
29529	8201  
29529	9009  
33757	1239  
20001	32614  
20001	35913  
20001	1668  
20001	7843  
20001	19245  
20001	7757  
20001	10838  
20001	19715  
20001	33761  
20001	12011  
20001	19548  
20001	10311	2
20001	32594  
20001	23240  
20001	14880  
20001	36074  
20001	3356  
20001	19237  
26622	4230  
26622	11432  
26622	18881  
26622	28599  
26622	17379  
26622	8167  
21139	8220  
21139	6848  
5420	3292  
5420	702  
34394	30888  
34394	5606  
43417	34279  
16253	3301  
16253	8195  
32361	11537  
32361	1297  
32361	19401  
32361	22388  
32361	293  
18997	209  
18997	7018  
38036	7473  
38036	38230  
11039	174  
11039	10913  
11039	6079  
11039	10886  
42139	5568  
22476	174  
22476	7018  
27482	7018  
27482	3356  
27482	7132  
35125	3216  
35125	25347  
35125	8342  
35125	8744  
3634	7911  
3634	4557  
18819	7018  
36958	22351  
20118	1239  
20118	14710  
9539	9416  
40444	14742  
35551	8897  
40266	7385  
25974	1668  
25974	12182  
36735	16524  
31369	8672  
31369	9127  
14550	3356  
14550	20225  
22142	209  
22142	33588  
43163	15929  
7912	1239  
31481	6805  
31481	8220  
11939	701  
11939	11486  
39045	15468  
39045	6854  
39045	20485  
19835	13826  
19835	701  
19835	812  
19835	577  
19835	8001  
16735	19960  
16735	28651  
16735	1239  
16735	21574  
16735	17379  
16735	28307  
16735	26104  
16735	28577  
16735	12956  
16735	28271  
16735	28583  
16735	11431  
16735	23289  
16735	28656  
16735	11432  
16735	28658  
16735	8167  
16735	10733  
16735	28589  
16735	3549  
16735	28649  
16735	21571  
10148	7575  
43169	24724  
14071	18712  
26963	209  
5518	28886  
5518	1299  
5518	35407  
5518	9091  
5518	24620  
5518	24981  
5518	8285  
5518	41719  
5518	34020  
5518	20939  
5518	42099  
5518	35108  
5518	12443  
5518	15775  
5518	3216  
5518	12509  
5518	39864  
5518	41424  
5518	43321  
5518	35333  
5518	12587  
5518	21386  
5518	25107  
5518	20509  
5518	25121  
5518	13244  
5518	8605  
5518	35375  
5518	33893  
5518	28803  
5518	16279  
5518	12957  
5518	35036  
5518	6851  
21952	701  
21952	1239  
21952	32592  
16290	8246  
25925	6539  
25925	852  
31951	766  
25838	209  
25838	7018  
24689	12389  
24689	3216  
24689	20485  
29754	2914  
29754	2828  
29754	22150  
36476	3356  
36476	4323  
9529	3786  
25621	174  
31491	28968  
31491	30751  
21011	29187  
21011	35213  
21011	31445  
21011	43223  
21011	34068  
21011	33997  
21011	43837  
21011	35737  
21011	30861  
21011	42556  
31880	7018  
39148	29107  
39148	16329  
38554	7693  
23687	4621  
25121	5518  
19635	18972  
